id,name,Result
47927,Tamás Soós,✅ Found to fetch entity
48559,Hisao Suzuki,✅ Found to fetch entity
48581,Tabor Robak,✅ Found to fetch entity
49103,Antonio Quintana Simonetti,✅ Found to fetch entity
50074,Heiner Reddemann,✅ Found to fetch entity
67563,Eduardo Berliner,✅ Found to fetch entity
67822,Mikhail Dlugach,✅ Found to fetch entity
68043,Uglješa Bogunović,✅ Found to fetch entity
68315,Helmut Rywelski,✅ Found to fetch entity
68343,Svetlana Kana Radević,✅ Found to fetch entity
68784,Bernadette Thompson,✅ Found to fetch entity
74006,Paul Magès,✅ Found to fetch entity
74116,David Storey,✅ Found to fetch entity
74387,Ulrik Heltoft,✅ Found to fetch entity
74565,Kari Miller,✅ Found to fetch entity
74779,Lev Evzovich,✅ Found to fetch entity
131840,Terry Dennett,✅ Found to fetch entity
132135,Ruby Sky Stiler,✅ Found to fetch entity
132160,Victoria Cabezas,✅ Found to fetch entity
132281,American Artist,✅ Found to fetch entity
132341,Sohrab Hura,✅ Found to fetch entity
132372,Cara Romero,✅ Found to fetch entity
132719,Dalton Paula,✅ Found to fetch entity
132888,Marlon Mullen,✅ Found to fetch entity
132998,Althea McNish,✅ Found to fetch entity
134731,Nadja Buttendorf,✅ Found to fetch entity
134790,Gala Porras-Kim,✅ Found to fetch entity
135403,Tarrah Krajnak,✅ Found to fetch entity
136208,Marius Sznajderman,✅ Found to fetch entity
136536,Hans Bruggeman,✅ Found to fetch entity
136619,Juan Pablo Echeverri,✅ Found to fetch entity
137009,John Digby,✅ Found to fetch entity
137042,Peter Wood,✅ Found to fetch entity
137353,Sabelo Mlangeni,✅ Found to fetch entity
138540,Rafael Rivera García,✅ Found to fetch entity
138862,Hoda Afshar,✅ Found to fetch entity
54,Milton Ackoff,✅ Found to fetch entity
89,Edgar Ainsworth,✅ Found to fetch entity
99,Joan Albert,✅ Found to fetch entity
112,José R. Alicea,✅ Found to fetch entity
176,A. Andreas,✅ Found to fetch entity
177,Henning Andreasen,✅ Found to fetch entity
275,Karl Baden,✅ Found to fetch entity
378,John Battan,✅ Found to fetch entity
388,Marilyn Baum,✅ Found to fetch entity
421,Alessandro Becchi,✅ Found to fetch entity
466,C. Whitney Bender,✅ Found to fetch entity
498,Paul Bergtold,✅ Found to fetch entity
510,Camille Bernabé,✅ Found to fetch entity
729,Su Braden,✅ Found to fetch entity
782,L. N. Britton,✅ Found to fetch entity
800,Wendell Brooks,✅ Found to fetch entity
864,Willi Bunkowski,✅ Found to fetch entity
1100,John Chick,✅ Found to fetch entity
1128,Carlo Cisventi,✅ Found to fetch entity
1162,Gerald Coble,✅ Found to fetch entity
1173,Barry Cohen,✅ Found to fetch entity
1285,Douglas Craft,✅ Found to fetch entity
1318,Jason Crum,✅ Found to fetch entity
1380,Bob Danner,✅ Found to fetch entity
1442,J. De Praetre,✅ Found to fetch entity
1454,A. R. de Ycaza,✅ Found to fetch entity
1517,Ernst Deutsch,✅ Found to fetch entity
1658,Ludvik Durchanek,✅ Found to fetch entity
1735,Horace M. Engle,✅ Found to fetch entity
1820,Carlos Faz Caimus,✅ Found to fetch entity
1888,Hella Fischer-Thorer,✅ Found to fetch entity
2031,Emily Fuller,✅ Found to fetch entity
2109,Ronald R. Geibert,✅ Found to fetch entity
2180,Harry Gitlin,✅ Found to fetch entity
2292,Martus Granirer,✅ Found to fetch entity
2311,Wayne Gravning,✅ Found to fetch entity
2522,Cedric Hartman,✅ Found to fetch entity
2531,Jan Hashey,✅ Found to fetch entity
2643,Susumu Higuchi,✅ Found to fetch entity
2729,Bruce Horowitz,✅ Found to fetch entity
2824,Richard W. Ireland,✅ Found to fetch entity
2889,Rudolph Janu,✅ Found to fetch entity
2903,Thomas Jenkins,✅ Found to fetch entity
2985,Sam Kaner,✅ Found to fetch entity
2989,Tim Kantor,✅ Found to fetch entity
2994,Peggy Jarrell Kaplan,✅ Found to fetch entity
3004,Wolf Karnagel,✅ Found to fetch entity
3096,Tchah-Sup Kim,✅ Found to fetch entity
3102,Bruce Anthony King,✅ Found to fetch entity
3182,Karl Koehler,✅ Found to fetch entity
3238,William E. Krallman,✅ Found to fetch entity
3258,Barron Krody,✅ Found to fetch entity
3316,Rainer Küschall,✅ Found to fetch entity
3363,Bengt Landin,✅ Found to fetch entity
3364,Richard W. Landis,✅ Found to fetch entity
3423,Gustavo Lazarini Terradas,✅ Found to fetch entity
3453,Colin Lee,✅ Found to fetch entity
3463,Yoram Lehman,✅ Found to fetch entity
3479,Stanley Lench,✅ Found to fetch entity
3511,Wayne Levin,✅ Found to fetch entity
3578,Jean Locey,✅ Found to fetch entity
3694,Robert Mahon,✅ Found to fetch entity
3917,Waldimiro Melgarejo Muñoz,✅ Found to fetch entity
3929,Wendy Meng,✅ Found to fetch entity
4128,Robert Mottar,✅ Found to fetch entity
4158,Gerd Alfred Müller,✅ Found to fetch entity
4168,Joe Munroe,✅ Found to fetch entity
4188,Isaac Lane Muse,✅ Found to fetch entity
4231,Carlo Nason,✅ Found to fetch entity
4562,Abigail Perlmutter,✅ Found to fetch entity
4636,Ezio Pirali,✅ Found to fetch entity
4674,Dean Pollock,✅ Found to fetch entity
4771,Herb Quick,✅ Found to fetch entity
4861,Nancy Reitkopf,✅ Found to fetch entity
4898,Burton Rice,✅ Found to fetch entity
5031,Merg Ross,✅ Found to fetch entity
5107,Deli Sacilotto,✅ Found to fetch entity
5125,Steve Salmieri,✅ Found to fetch entity
5169,Enrico Sarsini,✅ Found to fetch entity
5170,Takao Sasai,✅ Found to fetch entity
5248,Martin Schneider,✅ Found to fetch entity
5291,Emma Gismondi Schweinberger,✅ Found to fetch entity
5377,John Shaw,✅ Found to fetch entity
5379,Robert Shaw,✅ Found to fetch entity
5380,Susan Shaw,✅ Found to fetch entity
5577,Carlos Maria Miguel Squirru,✅ Found to fetch entity
8,pop art,is found in movements table
8,5577,is added in human_movement table
8,5577,is found in human_movement table
5585,Erich Walter Stadler,✅ Found to fetch entity
5605,Larry Stark,✅ Found to fetch entity
5782,Takahama Kazuhide,✅ Found to fetch entity
5925,Steven Trefonides,✅ Found to fetch entity
6051,Roger Vail,✅ Found to fetch entity
6138,Kurt Versen,✅ Found to fetch entity
6167,René Vincent,✅ Found to fetch entity
6241,Jim Ward,✅ Found to fetch entity
6286,Helen Joy Weinberg,✅ Found to fetch entity
6333,Dennis Wheeler,✅ Found to fetch entity
6359,Don Wight,✅ Found to fetch entity
6412,Francis Wishart,✅ Found to fetch entity
6449,Hal Woolf,✅ Found to fetch entity
6523,Thomas Young,✅ Found to fetch entity
6594,Werner Zyrd,✅ Found to fetch entity
6652,Emilio Malenotti,✅ Found to fetch entity
6918,Vincent Alan W,✅ Found to fetch entity
6981,H. Scott Orr,✅ Found to fetch entity
7060,Margaret Lanzetta,✅ Found to fetch entity
7091,Dennis Thomas,✅ Found to fetch entity
7092,Day Gleeson,✅ Found to fetch entity
7164,Corrado Aroldi,✅ Found to fetch entity
7195,Michael Alan Cousins,✅ Found to fetch entity
7200,Torsten Thorup,✅ Found to fetch entity
7204,Hap Sakwa,✅ Found to fetch entity
7214,Umberto Orsoni,✅ Found to fetch entity
7216,Gianfranco Facchetti,✅ Found to fetch entity
7220,John Lonczak,✅ Found to fetch entity
7242,Kari Virtanen,✅ Found to fetch entity
7388,Matthew Abbott,✅ Found to fetch entity
7429,Vijay Kumar,✅ Found to fetch entity
7516,Malcolm Sayer,✅ Found to fetch entity
7517,Cyan,✅ Found to fetch entity
7579,Ron Steiner,✅ Found to fetch entity
7598,Bent Hedegaard Nobert,✅ Found to fetch entity
7657,Gabrielle Russomagno,✅ Found to fetch entity
7659,Herman Schervee,✅ Found to fetch entity
7705,Frank Sellitto,✅ Found to fetch entity
7998,Lyn Godley,✅ Found to fetch entity
8020,Takeshi Ishiguro,✅ Found to fetch entity
8037,Giorgio Gurioli,✅ Found to fetch entity
8038,Francesco Scansetti,✅ Found to fetch entity
8046,Luba Lukova,✅ Found to fetch entity
8138,Charles Norman Sladen,✅ Found to fetch entity
8228,Alessandro Poli,✅ Found to fetch entity
8318,Jeannette Ducrocq Tanguy,✅ Found to fetch entity
8335,Victor Ancona,✅ Found to fetch entity
8340,Winfried Holtz,✅ Found to fetch entity
8391,Wilhelm Friedrich Bürger,✅ Found to fetch entity
8652,Curt Richter,✅ Found to fetch entity
8653,Carlo Mazzeri,✅ Found to fetch entity
8682,Sergio Berizzi,✅ Found to fetch entity
8845,Jacob Kohn,✅ Found to fetch entity
8933,Yushi Uehara,✅ Found to fetch entity
12727,Naum Granovskii,✅ Found to fetch entity
19042,Chris Mason,✅ Found to fetch entity
22825,Art Zaaijer,✅ Found to fetch entity
22876,Sean Keller,✅ Found to fetch entity
23858,Sergei Romanovich,✅ Found to fetch entity
24126,Moisei Fradkin,✅ Found to fetch entity
25430,Jason Middlebrook,✅ Found to fetch entity
26158,Wolfram Peters,✅ Found to fetch entity
26215,Susan Hambleton,✅ Found to fetch entity
26965,Hermann Steiner,✅ Found to fetch entity
27057,Hymen Lipman,✅ Found to fetch entity
27149,Hideo Kanbara,✅ Found to fetch entity
27243,D-L Alvarez,✅ Found to fetch entity
27259,Lindy Roy,✅ Found to fetch entity
27732,Cindy van den Bremen,✅ Found to fetch entity
27792,Martín Ruiz de Azúa,✅ Found to fetch entity
27944,Duncan Turner,✅ Found to fetch entity
28229,Naúl Ojeda,✅ Found to fetch entity
28285,Helen Marden,✅ Found to fetch entity
28592,Bjorn Copeland,✅ Found to fetch entity
28627,Ingeborg Gabriel,✅ Found to fetch entity
28629,Amy Gartrell,✅ Found to fetch entity
28682,Philip Knoll,✅ Found to fetch entity
28691,Marie Luise Lebschik,✅ Found to fetch entity
28709,Carey Maxon,✅ Found to fetch entity
28755,Jenny Perlin,✅ Found to fetch entity
28758,Ara Peterson,✅ Found to fetch entity
28760,Jerry Phillips,✅ Found to fetch entity
28832,Josephine Taylor,✅ Found to fetch entity
28841,Chris Vasell,✅ Found to fetch entity
29220,Bjørn Refsum,✅ Found to fetch entity
29625,Oliver Michaels,✅ Found to fetch entity
29918,Noriko Furunishi,✅ Found to fetch entity
30755,Gottlieb Soland,✅ Found to fetch entity
30964,Marek Kozera,✅ Found to fetch entity
30973,Vincent Leow,✅ Found to fetch entity
31015,Kerim Ragimov,✅ Found to fetch entity
31364,Magda Tothova,✅ Found to fetch entity
31369,Julia Seyr,✅ Found to fetch entity
32133,Shaun O'Dell,✅ Found to fetch entity
32905,Daria Esteva,✅ Found to fetch entity
33143,Lisa Strausfeld,✅ Found to fetch entity
33191,Theo Watson,✅ Found to fetch entity
33201,Colin Bulthaup,✅ Found to fetch entity
33245,Nicolas Roope,✅ Found to fetch entity
33370,Christopher Blizzard,✅ Found to fetch entity
33751,Will Duke,✅ Found to fetch entity
34802,John Evan Hughes,✅ Found to fetch entity
34813,Angel Velasco Shaw,✅ Found to fetch entity
34827,Chen Jue,✅ Found to fetch entity
34849,Helen De Michiel,✅ Found to fetch entity
35282,Seher Shah,✅ Found to fetch entity
35455,Bob Snyder,✅ Found to fetch entity
35479,Deanna Kamiel,✅ Found to fetch entity
35485,Doug Hall,✅ Found to fetch entity
35501,Edward Rankus,✅ Found to fetch entity
35532,Julie Gustafson,✅ Found to fetch entity
35630,Tim Hope,✅ Found to fetch entity
35898,Jorre van Ast,✅ Found to fetch entity
35907,Eder Santos,✅ Found to fetch entity
36511,Shay Alkalay,✅ Found to fetch entity
37287,Prospère Henry,✅ Found to fetch entity
37338,Stephan Van Dam,✅ Found to fetch entity
37712,Axel Schmid,✅ Found to fetch entity
37913,Pietro Gigli,✅ Found to fetch entity
38037,Enrico Imoda,✅ Found to fetch entity
38207,Sthembiso Sibisi,✅ Found to fetch entity
38551,Rafael Ortega,✅ Found to fetch entity
38639,William D. Murphy,✅ Found to fetch entity
38865,Revital Cohen,✅ Found to fetch entity
38942,Peter Hassmann,✅ Found to fetch entity
39576,Erik Hersman,✅ Found to fetch entity
39612,Douglas Easterly,✅ Found to fetch entity
39740,Robert Faludi,✅ Found to fetch entity
40054,Theo Doro (Théodore Pfeifer),✅ Found to fetch entity
40461,John Cavanaugh,✅ Found to fetch entity
41314,Gene Greif,✅ Found to fetch entity
41318,Andy Vella,✅ Found to fetch entity
41392,Rolf Tillmann,✅ Found to fetch entity
41448,Jesse Goldstein,✅ Found to fetch entity
41621,John Karidis,✅ Found to fetch entity
42611,José Guillermo Castillo,✅ Found to fetch entity
43437,Ronnie Goodman,✅ Found to fetch entity
43687,Vitale Bramani,✅ Found to fetch entity
44886,Tuur Van Balen,✅ Found to fetch entity
44959,Miguel Cruchaga Belaúnde,✅ Found to fetch entity
45354,Federico Guillermo Beckhoff,✅ Found to fetch entity
45530,Paul Kaiser,✅ Found to fetch entity
46144,Stephen Malinowski,✅ Found to fetch entity
46788,Ernie Cefalu,✅ Found to fetch entity
46866,David McMahon,✅ Found to fetch entity
47265,Andrzej Karpiński,✅ Found to fetch entity
47378,Gerard Huerta,✅ Found to fetch entity
47554,Rosemberg Sandoval,✅ Found to fetch entity
47578,Patterson Beckwith,✅ Found to fetch entity
47923,Terrol Dew Johnson,✅ Found to fetch entity
47928,György Szász,✅ Found to fetch entity
48011,Mario Gallardo,✅ Found to fetch entity
48361,Michael Bell,✅ Found to fetch entity
48578,François Blanciak,✅ Found to fetch entity
48745,Jean-Claude Moineau,✅ Found to fetch entity
48788,Marian Mahler,✅ Found to fetch entity
48790,Barbara Brown,✅ Found to fetch entity
49734,Mark Lee,✅ Found to fetch entity
49951,Janko Konstantinov,❌ Failed to fetch entity
68050,Aleksandar Stjepanović,✅ Found to fetch entity
68051,Božidar Janković,✅ Found to fetch entity
68176,Martirene Alcántara,✅ Found to fetch entity
68232,B. Ingrid Olson,✅ Found to fetch entity
68380,Sam Contis,✅ Found to fetch entity
69493,Monika Correa,✅ Found to fetch entity
69816,K-Rob,✅ Found to fetch entity
69847,Jennifer Hackshaw,✅ Found to fetch entity
70011,Zhang Ke,✅ Found to fetch entity
74357,Facundo de Zuviría,✅ Found to fetch entity
74425,Franjo Neidhardt,✅ Found to fetch entity
74775,Mikhail Belov,✅ Found to fetch entity
75064,Benjamin Bowden,✅ Found to fetch entity
84166,Louis Berger,✅ Found to fetch entity
103230,Jonathan Calm,✅ Found to fetch entity
133557,Xu Tiantian,✅ Found to fetch entity
133729,Stanley Wolukau-Wanambwa,✅ Found to fetch entity
134390,Louis Fratino,✅ Found to fetch entity
135271,Martine Gutierrez,✅ Found to fetch entity
136050,Stefen Chow,✅ Found to fetch entity
137141,Syeus Mottel,✅ Found to fetch entity
137780,Enzo Camacho,✅ Found to fetch entity
138382,Nobuo Abe,✅ Found to fetch entity
138858,Anastasia Samoylova,✅ Found to fetch entity
13,José Arellano Fischer,✅ Found to fetch entity
94,Munira Al-Kazi,✅ Found to fetch entity
160,Karin Schou Andersen,✅ Found to fetch entity
290,Larry Bair,✅ Found to fetch entity
319,Thomas Bamberger,✅ Found to fetch entity
358,Robert Bartlett,✅ Found to fetch entity
579,Dolores Dembus Bittleman,✅ Found to fetch entity
963,Luis B. Caputo Demarco,✅ Found to fetch entity
976,Richard Carlson,✅ Found to fetch entity
1019,Herbert Carroll Cassill,✅ Found to fetch entity
1120,John W. Church,✅ Found to fetch entity
1123,Michael Ciavolino,✅ Found to fetch entity
1281,Robert Cowan,✅ Found to fetch entity
1383,Avery Coffey Danziger,✅ Found to fetch entity
1476,George Delany,✅ Found to fetch entity
1522,Umberto di Lazzaro,✅ Found to fetch entity
1614,Roy R. Drasites,✅ Found to fetch entity
1668,Mario Dyyon,✅ Found to fetch entity
1769,Karen Eubel,✅ Found to fetch entity
1809,Dwain Faubion,✅ Found to fetch entity
1849,George J. Fenwick,✅ Found to fetch entity
1897,Stanley Fisher,✅ Found to fetch entity
1947,Gerhard Forster,✅ Found to fetch entity
1983,Arthur Freed,✅ Found to fetch entity
2011,Hartmut Friedrich,✅ Found to fetch entity
2066,David Gammon,✅ Found to fetch entity
2078,Lyn Gardiner,✅ Found to fetch entity
2226,Juan Gómez-Quiroz,✅ Found to fetch entity
2248,Harry Gordon,✅ Found to fetch entity
2285,Lanier Graham,✅ Found to fetch entity
2314,Larry Gray,✅ Found to fetch entity
2318,Green,✅ Found to fetch entity
2335,Otto L. Grever,✅ Found to fetch entity
2385,Nancy Guay Giesberger,✅ Found to fetch entity
2462,Bob Hall,✅ Found to fetch entity
2551,Kirsten Hawthorne,✅ Found to fetch entity
2567,Caroline Hebbe-Hammarskiold,✅ Found to fetch entity
2571,Jon Hedu,✅ Found to fetch entity
2618,Luis Herrera Guevara,✅ Found to fetch entity
2634,Kenneth Hiebert,✅ Found to fetch entity
2635,Higa Yoshiharu,✅ Found to fetch entity
2662,Randal Richard Hinz,✅ Found to fetch entity
2672,Terry Hirst,✅ Found to fetch entity
2690,Lee Hoffman,✅ Found to fetch entity
2691,Lilly E. Hoffman,✅ Found to fetch entity
2707,Gordon Holler,✅ Found to fetch entity
2708,Torben Holmback,✅ Found to fetch entity
2777,Gene Hurwitt,✅ Found to fetch entity
2785,Garth Huxtable,✅ Found to fetch entity
2864,David Jacob,✅ Found to fetch entity
2867,Aldo Jacober,✅ Found to fetch entity
2891,Richards Jarden,✅ Found to fetch entity
3052,Sherman L. Kelly,✅ Found to fetch entity
3061,Gene Kennedy,✅ Found to fetch entity
3081,Henry Khudyakov,✅ Found to fetch entity
3112,Yasuhiro Kira,✅ Found to fetch entity
3163,Karla Knight,✅ Found to fetch entity
3211,Akira Kono,✅ Found to fetch entity
3252,Paul Smith,✅ Found to fetch entity
3371,Helmut Lang,✅ Found to fetch entity
